timestamp,device_id,device_type,cpu_usage,memory_usage,network_in_kb,network_out_kb,packet_rate,avg_response_time_ms,service_access_count,failed_auth_attempts,is_encrypted,geo_location_variation,label
2025-06-20 14:37:02.452400,camera_22,camera,81.16,63.71,555,910,511,269.97,8,7,1,19.11,Normal
2025-06-20 14:37:03.452400,thermostat_36,thermostat,80.99,66.89,899,364,379,434.89,16,7,1,18.203797426422586,Anomaly_Spoofing
2025-06-20 14:37:04.452400,thermostat_29,thermostat,49.1,13.01,165,1064,943,343.77,3,7,0,5.95,Normal
2025-06-20 14:37:05.452400,camera_31,camera,58.54,83.94,1277,134,176,362.26,16,10,1,18.882159784337627,Anomaly_Spoofing
2025-06-20 14:37:06.452400,camera_41,camera,56.27,71.53,294,1061,414,334.84,6,1,1,18.76,Normal
2025-06-20 14:37:07.452400,thermostat_6,thermostat,22.6,25.92,274,1053,188,219.31,8,5,0,5.56,Normal
2025-06-20 14:37:08.452400,camera_10,camera,21.97,49.99,986,749,548,112.55,3,5,1,13.18,Normal
2025-06-20 14:37:09.452400,sensor_36,sensor,74.53,37.06,1066,304,300,23.13,2,1,0,15.24,Normal
2025-06-20 14:37:10.452400,thermostat_50,thermostat,30.148,15.85,1731,528,775,207.67,18,14,0,18.82,Anomaly_Injection
2025-06-20 14:37:11.452400,smart_light_26,smart,95.0,86.656,1448,123,1252,440.946,9,9,0,8.1,Anomaly_DoS
2025-06-20 14:37:12.452400,thermostat_26,thermostat,59.73,78.6,299,569,367,156.1,8,6,0,13.62,Normal
2025-06-20 14:37:13.452400,thermostat_17,thermostat,88.01,71.42,1325,70,50,337.58,6,1,1,0.49,Normal
2025-06-20 14:37:14.452400,smart_light_7,smart,15.67,45.77,1201,1086,526,234.52,8,7,1,6.24,Normal
2025-06-20 14:37:15.452400,smart_light_48,smart,68.57,78.7,300,624,410,228.56,1,4,1,14.36,Normal
2025-06-20 14:37:16.452400,smart_light_38,smart,60.02,74.99,102,800,204,345.94,8,9,0,9.56,Normal
2025-06-20 14:37:17.452400,sensor_27,sensor,26.34,55.79,219,567,617,472.96,6,2,0,12.68,Normal
2025-06-20 14:37:18.452400,sensor_31,sensor,67.96,22.74,1105,371,744,448.4,5,2,1,0.21,Normal
2025-06-20 14:37:19.452400,camera_47,camera,79.576,35.85,1494,442,663,171.48,14,11,1,0.76,Anomaly_Injection
2025-06-20 14:37:20.452400,camera_43,camera,21.34,38.63,13,30,633,234.37,1,1,1,5.06,Normal
2025-06-20 14:37:21.452400,thermostat_47,thermostat,60.78,24.92,1180,426,942,269.51,2,2,0,2.28,Normal
2025-06-20 14:37:22.452400,smart_light_7,smart,21.56,62.73,242,1409,317,50.78,2,9,0,6.8,Normal
2025-06-20 14:37:23.452400,sensor_24,sensor,33.784,73.56,2586,796,617,403.54,19,8,0,7.55,Anomaly_Injection
2025-06-20 14:37:24.452400,sensor_30,sensor,27.03,44.79,271,1226,801,196.69,7,3,1,8.51,Normal
2025-06-20 14:37:25.452400,thermostat_47,thermostat,32.79,30.66,740,28,712,206.94,2,9,0,12.7,Normal
2025-06-20 14:37:26.452400,smart_light_6,smart,70.32,18.8,211,588,650,298.81,16,5,1,16.210029465451633,Anomaly_Spoofing
2025-06-20 14:37:27.452400,thermostat_5,thermostat,37.94,66.98,1435,1339,414,323.14,2,10,0,14.29,Normal
2025-06-20 14:37:28.452400,camera_16,camera,38.04,26.69,211,394,512,449.84,3,1,1,1.12,Normal
2025-06-20 14:37:29.452400,smart_light_16,smart,72.39,68.56,109,282,164,241.52,3,3,0,14.95,Normal
2025-06-20 14:37:30.452400,sensor_44,sensor,59.42,60.84,573,753,680,273.15,1,10,0,7.25,Normal
2025-06-20 14:37:31.452400,camera_7,camera,87.69,47.6,621,1335,665,224.69,6,9,0,6.74,Normal
2025-06-20 14:37:32.452400,camera_23,camera,95.0,90.0,666,702,312,719.442,1,10,0,11.45,Anomaly_DoS
2025-06-20 14:37:33.452400,sensor_33,sensor,77.71,82.46,485,283,987,109.41,2,10,1,18.5,Normal
2025-06-20 14:37:34.452400,smart_light_20,smart,95.0,74.72200000000001,1928,948,1968,757.71,5,10,1,8.92,Anomaly_DoS
2025-06-20 14:37:35.452400,sensor_43,sensor,64.96,59.85,131,425,441,289.19,2,3,1,6.4,Normal
2025-06-20 14:37:36.452400,thermostat_35,thermostat,50.34,77.57,764,448,853,131.22,13,9,0,15.284905868231794,Anomaly_Spoofing
2025-06-20 14:37:37.452400,smart_light_1,smart,82.56,61.5,1332,993,564,220.07,6,5,0,15.74,Normal
2025-06-20 14:37:38.452400,sensor_17,sensor,44.5,57.89,670,153,563,51.2,6,0,0,16.79,Normal
2025-06-20 14:37:39.452400,thermostat_46,thermostat,22.45,54.72,97,414,130,31.93,8,9,0,8.2,Normal
2025-06-20 14:37:40.452400,sensor_46,sensor,22.11,57.64,1352,757,830,424.48,7,1,0,5.5,Normal
2025-06-20 14:37:41.452400,thermostat_30,thermostat,47.42,20.91,1381,990,50,403.91,1,7,1,12.25,Normal
2025-06-20 14:37:42.452400,camera_22,camera,45.2,25.63,1133,1497,704,407.65,9,8,1,8.83,Normal
2025-06-20 14:37:43.452400,thermostat_30,thermostat,61.07,49.89,481,105,858,69.03,6,5,1,0.63,Normal
2025-06-20 14:37:44.452400,camera_14,camera,52.86,14.26,1064,894,719,291.7,7,0,1,7.33,Normal
2025-06-20 14:37:45.452400,sensor_18,sensor,36.21,47.06,761,515,498,121.8,6,0,0,19.44,Normal
2025-06-20 14:37:46.452400,thermostat_15,thermostat,95.0,74.306,2716,1486,840,572.166,7,4,1,15.42,Anomaly_DoS
2025-06-20 14:37:47.452400,thermostat_38,thermostat,10.63,67.39,1200,270,851,361.86,6,0,1,15.38,Normal
2025-06-20 14:37:48.452400,thermostat_16,thermostat,30.25,21.57,112,654,508,69.72,4,1,0,5.22,Normal
2025-06-20 14:37:49.452400,smart_light_14,smart,80.77,52.94,351,732,50,235.53,13,9,1,19.737466236043367,Anomaly_Spoofing
2025-06-20 14:37:50.452400,smart_light_15,smart,60.935,90.0,2822,630,618,114.246,7,0,0,14.3,Anomaly_DoS
2025-06-20 14:37:51.452400,thermostat_2,thermostat,95.0,43.795,2922,442,375,375.768,5,8,0,8.32,Anomaly_DoS
2025-06-20 14:37:52.452400,thermostat_15,thermostat,48.83,52.08,324,1265,270,499.13,9,10,0,6.24,Normal
2025-06-20 14:37:53.452400,thermostat_32,thermostat,52.35,79.56,839,1175,468,245.8,4,6,1,9.71,Normal
2025-06-20 14:37:54.452400,thermostat_5,thermostat,27.472,82.62,2296,893,680,112.63,19,14,0,1.76,Anomaly_Injection
2025-06-20 14:37:55.452400,sensor_8,sensor,80.0,77.26,1668,893,906,90.44,12,8,0,2.77,Anomaly_Injection
2025-06-20 14:37:56.452400,smart_light_10,smart,41.72,45.19,1067,1008,988,128.53,2,0,0,14.55,Normal
2025-06-20 14:37:57.452400,camera_45,camera,66.23,20.14,1228,521,473,349.68,6,0,0,13.35,Normal
2025-06-20 14:37:58.452400,thermostat_25,thermostat,19.17,31.6,1220,1395,416,481.86,9,9,0,17.02,Normal
2025-06-20 14:37:59.452400,smart_light_50,smart,70.04,49.81,327,388,165,427.22,1,8,1,5.34,Normal
2025-06-20 14:38:00.452400,camera_13,camera,58.43,83.94,453,323,80,156.35,8,3,1,2.62,Normal
2025-06-20 14:38:01.452400,thermostat_29,thermostat,52.82,41.923,366,1026,1790,433.08,5,2,1,11.44,Anomaly_DoS
2025-06-20 14:38:02.452400,sensor_13,sensor,40.83,35.44,952,531,121,434.11,6,8,0,16.57,Normal
2025-06-20 14:38:03.452400,sensor_37,sensor,48.18,58.26,1380,1125,354,177.62,3,2,0,9.52,Normal
2025-06-20 14:38:04.452400,smart_light_36,smart,83.61,11.33,1143,535,811,228.25,7,7,1,16.76,Normal
2025-06-20 14:38:05.452400,smart_light_30,smart,47.63,64.92,111,453,325,248.28,6,9,1,9.4,Normal
2025-06-20 14:38:06.452400,smart_light_25,smart,77.45,29.36,210,562,246,304.87,6,2,1,14.74,Normal
2025-06-20 14:38:07.452400,thermostat_29,thermostat,72.88,20.64,523,127,681,404.68,9,8,1,19.14,Normal
2025-06-20 14:38:08.452400,thermostat_23,thermostat,60.54,65.45,320,878,334,72.34,5,3,1,8.42,Normal
2025-06-20 14:38:09.452400,camera_22,camera,15.54,81.58,1435,842,944,143.94,8,6,1,18.98,Normal
2025-06-20 14:38:10.452400,sensor_22,sensor,41.62,32.69,1044,715,381,393.34,3,8,0,13.76,Normal
2025-06-20 14:38:11.452400,sensor_46,sensor,41.01,29.6,1397,379,389,318.12,1,9,0,2.04,Normal
2025-06-20 14:38:12.452400,smart_light_16,smart,60.32,54.34,907,893,835,178.59,2,3,0,17.95,Normal
2025-06-20 14:38:13.452400,smart_light_33,smart,54.76,69.17,296,700,122,67.48,5,0,0,11.9,Normal
2025-06-20 14:38:14.452400,sensor_50,sensor,84.2,13.66,565,1112,307,381.4,9,1,1,11.77,Normal
2025-06-20 14:38:15.452400,sensor_13,sensor,30.05,54.64,461,262,793,338.19,8,7,0,17.44,Normal
2025-06-20 14:38:16.452400,smart_light_39,smart,38.53,18.44,712,538,635,424.63,6,7,1,0.22,Normal
2025-06-20 14:38:17.452400,thermostat_36,thermostat,79.924,19.68,865,257,505,397.89,18,14,0,1.15,Anomaly_Injection
2025-06-20 14:38:18.452400,thermostat_21,thermostat,86.73,42.96,1112,1315,384,283.12,8,1,1,11.99,Normal
2025-06-20 14:38:19.452400,smart_light_33,smart,25.07,54.91,1449,1479,909,366.53,8,0,0,8.2,Normal
2025-06-20 14:38:20.452400,sensor_4,sensor,37.34,84.62,1324,180,811,25.82,4,3,1,1.68,Normal
2025-06-20 14:38:21.452400,smart_light_33,smart,79.205,90.0,466,801,766,148.338,9,5,0,8.68,Anomaly_DoS
2025-06-20 14:38:22.452400,sensor_29,sensor,11.74,60.82,792,1231,366,457.01,1,2,0,10.49,Normal
2025-06-20 14:38:23.452400,sensor_41,sensor,49.1,10.89,104,438,576,119.14,2,3,1,2.72,Normal
2025-06-20 14:38:24.452400,sensor_44,sensor,84.23,52.35,376,1457,411,73.84,5,1,0,8.7,Normal
2025-06-20 14:38:25.452400,smart_light_44,smart,59.41,62.43,525,265,416,262.35,5,5,1,0.68,Normal
2025-06-20 14:38:26.452400,camera_37,camera,95.0,61.462,892,492,1351,544.968,4,2,1,13.45,Anomaly_DoS
2025-06-20 14:38:27.452400,thermostat_9,thermostat,13.05,70.18,391,708,746,103.57,9,10,0,2.71,Normal
2025-06-20 14:38:28.452400,camera_3,camera,75.02,39.9,254,1305,733,130.22,6,0,1,3.12,Normal
2025-06-20 14:38:29.452400,smart_light_6,smart,88.04,51.14,234,108,631,329.43,9,4,0,9.93,Normal
2025-06-20 14:38:30.452400,camera_4,camera,37.13,63.26,1205,1032,744,352.31,2,7,0,16.21,Normal
2025-06-20 14:38:31.452400,thermostat_8,thermostat,60.05,39.36,998,1271,862,180.23,2,7,1,4.47,Normal
2025-06-20 14:38:32.452400,thermostat_17,thermostat,58.55,48.74,746,461,80,164.47,7,10,1,12.44,Normal
2025-06-20 14:38:33.452400,smart_light_10,smart,32.13,67.89,1869,386,787,397.49,10,11,1,19.328515446092577,Anomaly_Spoofing
2025-06-20 14:38:34.452400,camera_16,camera,33.54,12.93,803,857,440,353.11,12,6,1,18.57692366876129,Anomaly_Spoofing
2025-06-20 14:38:35.452400,smart_light_50,smart,23.51,30.05,372,774,898,191.14,1,1,0,16.4,Normal
2025-06-20 14:38:36.452400,sensor_31,sensor,11.29,48.66,1215,853,930,34.39,9,3,1,14.99,Normal
2025-06-20 14:38:37.452400,camera_1,camera,36.2,57.07,847,1366,415,67.75,1,5,0,8.27,Normal
2025-06-20 14:38:38.452400,thermostat_1,thermostat,88.85,56.42,1115,1444,664,308.94,2,4,0,5.79,Normal
2025-06-20 14:38:39.452400,sensor_9,sensor,80.39,48.08,1296,33,508,171.34,3,9,1,17.22,Normal
2025-06-20 14:38:40.452400,camera_12,camera,77.06,77.2,649,1442,324,494.8,7,9,0,13.09,Normal
2025-06-20 14:38:41.452400,camera_22,camera,81.28,57.37,635,548,144,250.73,8,4,1,2.75,Normal
2025-06-20 14:38:42.452400,camera_41,camera,84.19,26.52,1441,690,142,73.81,6,8,1,16.22,Normal
2025-06-20 14:38:43.452400,camera_33,camera,14.59,78.68,67,822,518,406.65,6,10,0,6.74,Normal
2025-06-20 14:38:44.452400,smart_light_44,smart,56.43,81.34,192,988,172,118.19,9,10,1,16.52,Normal
2025-06-20 14:38:45.452400,smart_light_16,smart,82.89,21.4,812,1152,649,92.5,12,11,1,18.609865646311206,Anomaly_Spoofing
2025-06-20 14:38:46.452400,thermostat_37,thermostat,37.04,78.48,376,570,519,54.08,8,9,1,9.29,Normal
2025-06-20 14:38:47.452400,sensor_20,sensor,38.82,45.81,1319,920,579,166.44,11,10,1,18.095801404434734,Anomaly_Spoofing
2025-06-20 14:38:48.452400,smart_light_21,smart,95.0,41.325,2520,1795,1637,436.68,6,0,1,9.57,Anomaly_DoS
2025-06-20 14:38:49.452400,thermostat_16,thermostat,50.9,56.24,744,838,663,150.41,7,9,1,19.41,Normal
2025-06-20 14:38:50.452400,camera_45,camera,40.828,78.89,1153,961,422,362.86,17,14,1,15.0,Anomaly_Injection
2025-06-20 14:38:51.452400,camera_13,camera,66.12,81.93,440,1395,256,397.48,5,3,1,1.44,Normal
2025-06-20 14:38:52.452400,smart_light_46,smart,12.76,49.03,61,1420,169,252.83,4,9,0,10.49,Normal
2025-06-20 14:38:53.452400,camera_46,camera,26.68,74.98,29,861,350,122.82,2,4,0,3.67,Normal
2025-06-20 14:38:54.452400,sensor_19,sensor,58.21,76.86,602,255,57,413.09,3,1,0,14.7,Normal
2025-06-20 14:38:55.452400,smart_light_10,smart,52.37,57.76,868,1428,106,335.97,2,9,0,3.88,Normal
2025-06-20 14:38:56.452400,camera_37,camera,63.92,56.42,734,1162,693,48.17,6,10,1,7.74,Normal
2025-06-20 14:38:57.452400,smart_light_15,smart,47.7,49.26,509,677,563,48.34,6,10,0,6.96,Normal
2025-06-20 14:38:58.452400,thermostat_33,thermostat,76.96,43.39,507,120,875,209.74,19,11,0,1.7,Anomaly_Injection
2025-06-20 14:38:59.452400,camera_45,camera,42.89,63.06,1453,837,179,26.08,4,8,0,8.12,Normal
2025-06-20 14:39:00.452400,camera_2,camera,49.87,10.3,1088,986,50,180.13,4,8,0,5.68,Normal
2025-06-20 14:39:01.452400,camera_35,camera,33.69,42.51,1056,1016,413,318.11,1,10,0,15.39,Normal
2025-06-20 14:39:02.452400,camera_31,camera,45.32,16.72,566,1065,127,411.08,7,6,0,1.66,Normal
2025-06-20 14:39:03.452400,sensor_33,sensor,88.29,80.77,206,312,350,495.05,7,0,0,18.29,Normal
2025-06-20 14:39:04.452400,thermostat_30,thermostat,32.07,75.25,174,1493,111,229.41,8,9,1,17.02,Normal
2025-06-20 14:39:05.452400,smart_light_20,smart,79.05,31.5,994,323,496,427.04,4,6,0,2.2,Normal
2025-06-20 14:39:06.452400,smart_light_31,smart,11.91,77.49,193,1315,98,135.98,7,10,1,3.49,Normal
2025-06-20 14:39:07.452400,sensor_4,sensor,80.67,26.87,558,1301,346,302.55,3,6,0,9.57,Normal
2025-06-20 14:39:08.452400,sensor_41,sensor,47.64,45.68,556,1086,346,85.43,6,0,1,5.56,Normal
2025-06-20 14:39:09.452400,sensor_23,sensor,13.1,13.39,737,1452,82,179.03,1,7,1,12.63,Normal
2025-06-20 14:39:10.452400,thermostat_33,thermostat,56.28,31.25,1142,53,130,47.91,4,2,1,10.11,Normal
2025-06-20 14:39:11.452400,sensor_8,sensor,33.18,33.61,1124,369,281,452.69,14,11,0,19.115200720928833,Anomaly_Spoofing
2025-06-20 14:39:12.452400,thermostat_36,thermostat,66.31,43.1,1369,272,175,48.53,2,5,0,4.41,Normal
2025-06-20 14:39:13.452400,sensor_34,sensor,78.85,48.14,316,1279,80,156.33,9,0,1,19.37,Normal
2025-06-20 14:39:14.452400,smart_light_46,smart,39.63,70.35,314,1337,793,336.09,12,9,1,16.30326130683214,Anomaly_Spoofing
2025-06-20 14:39:15.452400,sensor_30,sensor,36.59,59.87,999,873,788,45.64,6,4,1,11.54,Normal
2025-06-20 14:39:16.452400,smart_light_45,smart,61.474999999999994,36.501999999999995,1420,582,1691,459.702,9,9,0,19.12,Anomaly_DoS
2025-06-20 14:39:17.452400,thermostat_49,thermostat,80.51,57.23,901,334,718,458.9,3,4,1,16.87,Normal
2025-06-20 14:39:18.452400,camera_19,camera,42.82,81.62,603,1160,810,361.41,4,3,0,3.12,Normal
2025-06-20 14:39:19.452400,sensor_15,sensor,18.0,17.02,1156,577,383,116.84,2,3,1,7.62,Normal
2025-06-20 14:39:20.452400,thermostat_13,thermostat,26.96,57.56,1661,1020,300,174.65,11,5,1,18.17166097597792,Anomaly_Spoofing
2025-06-20 14:39:21.452400,thermostat_36,thermostat,70.09,80.21,449,442,721,77.88,13,10,1,19.964314644905674,Anomaly_Spoofing
2025-06-20 14:39:22.452400,smart_light_22,smart,27.02,62.85,297,1291,564,268.99,4,7,0,4.7,Normal
2025-06-20 14:39:23.452400,smart_light_43,smart,22.83,24.75,1405,934,488,32.29,9,9,1,15.0,Normal
2025-06-20 14:39:24.452400,thermostat_11,thermostat,57.275000000000006,68.118,1900,406,1180,650.142,2,9,1,4.99,Anomaly_DoS
2025-06-20 14:39:25.452400,sensor_48,sensor,49.4,62.3,846,325,824,270.03,2,7,1,4.53,Normal
2025-06-20 14:39:26.452400,sensor_16,sensor,87.45,62.19,505,372,467,97.1,3,0,0,13.93,Normal
2025-06-20 14:39:27.452400,smart_light_32,smart,80.0,14.66,1607,626,385,396.61,13,8,0,2.86,Anomaly_Injection
2025-06-20 14:39:28.452400,camera_23,camera,60.31,55.03,1489,336,608,294.67,3,2,0,15.29,Normal
2025-06-20 14:39:29.452400,camera_41,camera,39.76,59.48,599,1192,997,350.35,8,6,0,1.15,Normal
2025-06-20 14:39:30.452400,thermostat_21,thermostat,81.39,72.48,216,929,865,322.13,8,1,1,14.21,Normal
2025-06-20 14:39:31.452400,camera_35,camera,45.18,81.81,1384,108,164,298.03,6,3,0,17.99,Normal
2025-06-20 14:39:32.452400,sensor_37,sensor,22.4,38.38,1466,1291,909,35.17,2,5,1,9.26,Normal
2025-06-20 14:39:33.452400,sensor_39,sensor,79.9,43.47,249,923,894,52.64,5,1,1,19.6,Normal
2025-06-20 14:39:34.452400,thermostat_37,thermostat,29.272,40.21,603,128,725,50.57,15,14,0,19.01,Anomaly_Injection
2025-06-20 14:39:35.452400,sensor_26,sensor,56.48,56.5,1771,862,212,192.15,13,9,1,15.399980251904404,Anomaly_Spoofing
2025-06-20 14:39:36.452400,camera_26,camera,47.24,81.07,899,816,776,118.83,5,1,0,0.34,Normal
2025-06-20 14:39:37.452400,smart_light_48,smart,45.33,21.47,1200,572,470,35.37,1,7,1,5.24,Normal
2025-06-20 14:39:38.452400,smart_light_37,smart,95.0,90.0,2980,1765,1464,641.718,4,8,1,19.3,Anomaly_DoS
2025-06-20 14:39:39.452400,thermostat_43,thermostat,59.38,11.42,528,220,239,291.62,4,1,0,9.02,Normal
2025-06-20 14:39:40.452400,camera_7,camera,44.49,24.98,168,656,272,168.13,1,10,1,15.54,Normal
2025-06-20 14:39:41.452400,camera_47,camera,14.95,62.68,951,77,829,295.87,7,0,0,11.72,Normal
2025-06-20 14:39:42.452400,camera_6,camera,29.45,32.78,1495,1212,839,144.31,8,3,0,6.86,Normal
2025-06-20 14:39:43.452400,smart_light_47,smart,36.35,33.54,172,164,694,263.16,8,6,0,15.69,Normal
2025-06-20 14:39:44.452400,thermostat_46,thermostat,37.45,20.02,424,823,801,234.04,6,9,0,11.07,Normal
2025-06-20 14:39:45.452400,smart_light_6,smart,60.815,70.809,1996,126,1385,813.078,9,0,0,17.02,Anomaly_DoS
2025-06-20 14:39:46.452400,sensor_41,sensor,43.108,74.42,315,343,400,118.9,19,13,0,14.72,Anomaly_Injection
2025-06-20 14:39:47.452400,thermostat_45,thermostat,67.14,79.56,1143,647,137,417.52,7,10,1,12.11,Normal
2025-06-20 14:39:48.452400,thermostat_39,thermostat,69.61,66.62,1116,686,536,405.54,9,6,1,10.32,Normal
2025-06-20 14:39:49.452400,sensor_15,sensor,65.44,48.04,631,1173,152,233.44,6,10,0,14.16,Normal
2025-06-20 14:39:50.452400,thermostat_34,thermostat,80.74,22.1,627,348,550,118.16,3,6,0,2.43,Normal
2025-06-20 14:39:51.452400,camera_38,camera,55.2,70.07,196,1192,965,249.38,5,2,0,15.24,Normal
2025-06-20 14:39:52.452400,thermostat_18,thermostat,70.1,18.11,1244,172,568,261.29,8,3,1,2.71,Normal
2025-06-20 14:39:53.452400,thermostat_45,thermostat,61.59,77.12,832,1300,884,141.37,8,1,1,13.65,Normal
2025-06-20 14:39:54.452400,sensor_24,sensor,78.84,29.83,746,908,755,491.67,15,7,1,19.571115158826174,Anomaly_Spoofing
2025-06-20 14:39:55.452400,smart_light_50,smart,53.84,77.95,361,247,485,368.5,9,7,1,11.44,Normal
2025-06-20 14:39:56.452400,sensor_8,sensor,68.04,30.88,1017,371,498,42.35,3,3,0,15.64,Normal
2025-06-20 14:39:57.452400,thermostat_22,thermostat,43.144999999999996,59.057,528,1416,1641,130.96800000000002,5,9,0,13.63,Anomaly_DoS
2025-06-20 14:39:58.452400,smart_light_28,smart,89.19,26.34,119,394,562,323.91,4,2,0,8.68,Normal
2025-06-20 14:39:59.452400,sensor_44,sensor,53.83,21.66,1443,1013,523,371.38,1,5,1,15.73,Normal
2025-06-20 14:40:00.452400,sensor_47,sensor,40.504000000000005,16.01,2390,739,50,467.15,17,14,0,12.37,Anomaly_Injection
2025-06-20 14:40:01.452400,camera_14,camera,21.71,48.71,1019,285,390,72.27,6,9,0,6.87,Normal
2025-06-20 14:40:02.452400,smart_light_20,smart,38.22,44.49,386,929,673,140.52,7,3,0,1.07,Normal
2025-06-20 14:40:03.452400,camera_45,camera,65.34,42.6,936,603,380,88.99,7,9,1,6.0,Normal
2025-06-20 14:40:04.452400,thermostat_26,thermostat,44.43,66.86,352,681,322,363.33,9,3,1,19.01,Normal
2025-06-20 14:40:05.452400,sensor_36,sensor,49.76,22.68,1449,1337,162,151.2,1,7,1,19.12,Normal
2025-06-20 14:40:06.452400,sensor_24,sensor,28.791999999999998,39.57,2264,573,518,203.92,19,9,0,2.99,Anomaly_Injection
2025-06-20 14:40:07.452400,camera_47,camera,56.19,70.17,974,1142,210,289.96,4,4,0,6.69,Normal
2025-06-20 14:40:08.452400,camera_23,camera,43.97,75.35,1328,1184,379,31.71,4,9,1,16.51,Normal
2025-06-20 14:40:09.452400,camera_2,camera,17.85,60.14,1289,707,50,261.47,7,2,1,13.13,Normal
2025-06-20 14:40:10.452400,camera_32,camera,50.95,55.21,422,326,887,158.5,7,4,0,3.68,Normal
2025-06-20 14:40:11.452400,sensor_1,sensor,44.4,20.63,448,277,956,27.6,4,10,1,12.59,Normal
2025-06-20 14:40:12.452400,camera_49,camera,80.27,84.74,917,1377,948,277.74,2,3,1,10.04,Normal
2025-06-20 14:40:13.452400,smart_light_19,smart,48.72,51.1,535,1006,467,294.18,3,3,0,8.81,Normal
2025-06-20 14:40:14.452400,sensor_39,sensor,67.07,18.05,1203,640,975,275.0,1,0,0,10.22,Normal
2025-06-20 14:40:15.452400,thermostat_20,thermostat,52.33,59.98,255,720,390,460.41,3,1,1,0.36,Normal
2025-06-20 14:40:16.452400,camera_37,camera,94.67,90.0,1934,1357,1799,170.046,4,3,1,4.17,Anomaly_DoS
2025-06-20 14:40:17.452400,camera_44,camera,81.11,33.486000000000004,1242,345,1419,451.00800000000004,7,7,1,8.83,Anomaly_DoS
2025-06-20 14:40:18.452400,thermostat_5,thermostat,60.1,17.49,255,1451,840,288.3,9,10,0,0.72,Normal
2025-06-20 14:40:19.452400,camera_32,camera,88.23,14.49,967,879,875,300.3,2,3,0,4.31,Normal
2025-06-20 14:40:20.452400,smart_light_33,smart,68.71,72.57,734,1211,160,275.31,5,10,0,16.59,Normal
2025-06-20 14:40:21.452400,thermostat_21,thermostat,80.0,18.5,1580,440,479,420.39,13,13,0,10.16,Anomaly_Injection
2025-06-20 14:40:22.452400,camera_22,camera,54.94,74.09,1257,519,117,95.2,3,9,1,19.31,Normal
2025-06-20 14:40:23.452400,sensor_19,sensor,84.57,77.6,849,751,252,345.7,8,4,1,16.81,Normal
2025-06-20 14:40:24.452400,sensor_34,sensor,70.85,28.3,868,345,804,462.69,9,2,0,18.4,Normal
2025-06-20 14:40:25.452400,smart_light_7,smart,32.79,25.74,132,1126,962,77.09,5,1,0,5.46,Normal
2025-06-20 14:40:26.452400,smart_light_50,smart,68.36,74.84,532,1029,401,475.35,1,5,1,15.37,Normal
2025-06-20 14:40:27.452400,camera_30,camera,13.45,64.37,1425,1328,123,54.88,9,6,1,5.49,Normal
2025-06-20 14:40:28.452400,smart_light_40,smart,24.08,27.5,808,111,50,301.46,4,9,1,17.98,Normal
2025-06-20 14:40:29.452400,smart_light_8,smart,54.69,53.62,1379,151,461,213.2,8,3,0,8.4,Normal
2025-06-20 14:40:30.452400,thermostat_12,thermostat,48.71,45.36,1189,1012,429,54.34,8,1,1,19.86,Normal
2025-06-20 14:40:31.452400,smart_light_9,smart,69.49,42.46,596,900,217,95.17,2,9,0,19.38,Normal
2025-06-20 14:40:32.452400,thermostat_7,thermostat,62.8,51.66,1325,500,512,87.57,6,1,1,17.97,Normal
2025-06-20 14:40:33.452400,smart_light_25,smart,69.75,52.98,785,906,630,314.02,5,2,1,12.52,Normal
2025-06-20 14:40:34.452400,thermostat_13,thermostat,51.67,41.67,787,1232,907,326.54,8,10,1,0.09,Normal
2025-06-20 14:40:35.452400,smart_light_48,smart,85.25,10.6,1403,277,97,444.97,1,7,1,16.54,Normal
2025-06-20 14:40:36.452400,smart_light_33,smart,59.315,66.935,44,2185,1101,410.598,1,1,0,3.72,Anomaly_DoS
2025-06-20 14:40:37.452400,camera_6,camera,25.61,10.82,263,1410,584,28.49,2,2,1,8.28,Normal
2025-06-20 14:40:38.452400,thermostat_17,thermostat,23.73,21.79,1438,1488,625,436.03,4,2,0,0.12,Normal
2025-06-20 14:40:39.452400,smart_light_44,smart,56.68,22.46,868,1338,751,144.08,8,6,0,14.23,Normal
2025-06-20 14:40:40.452400,smart_light_15,smart,84.82,56.58,1471,796,527,29.1,9,1,1,8.62,Normal
2025-06-20 14:40:41.452400,sensor_38,sensor,80.0,38.93,2503,996,50,360.34,18,9,1,1.97,Anomaly_Injection
2025-06-20 14:40:42.452400,smart_light_26,smart,13.24,12.27,622,683,471,94.75,3,0,1,15.07,Normal
2025-06-20 14:40:43.452400,camera_36,camera,76.985,53.402,1026,2014,1903,414.288,8,6,0,7.34,Anomaly_DoS
2025-06-20 14:40:44.452400,smart_light_1,smart,16.25,44.02,1358,112,252,44.13,7,4,1,16.22,Normal
2025-06-20 14:40:45.452400,sensor_23,sensor,81.44,16.07,982,795,262,345.55,1,6,1,2.51,Normal
2025-06-20 14:40:46.452400,thermostat_28,thermostat,83.03,57.9,170,988,260,181.75,1,0,0,14.54,Normal
2025-06-20 14:40:47.452400,thermostat_34,thermostat,33.14,21.65,1466,261,626,82.07,9,0,1,9.16,Normal
2025-06-20 14:40:48.452400,sensor_14,sensor,58.48,14.16,1418,998,145,272.64,8,4,0,14.98,Normal
2025-06-20 14:40:49.452400,thermostat_13,thermostat,80.0,81.15,104,673,61,22.61,18,11,0,19.83,Anomaly_Injection
2025-06-20 14:40:50.452400,sensor_33,sensor,10.1,59.48,923,1186,672,471.4,8,9,1,5.63,Normal
